Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA05	20180704	9,2018-07-04 09:00:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_090021.avi,3595.360,14.0,Queen (32),broodmanipulate,,STATE,2.751,109.053,106.302,,
nest	QA05	20180703	14,2018-07-03 14:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_145931.avi,3598.860,14.0,Queen (32),feedsbrood,,POINT,14.401,14.401,NA,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,22.578,30.952,8.374,,
for	QA05	20180711	15,2018-07-11 15:00:27,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA05/05_forQA05_1_20180711_155954.avi,2520.080,25.0,Queen (32),nectarforaging,,STATE,33.802,319.375,285.573,,
nest	QA05	20180704	16,2018-07-04 16:00:58,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_160037.avi,3590.430,14.0,No focal subject,broodmanipulate,,STATE,46.280,300.410,254.130,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,51.127,78.751,27.624,,
nest	QA05	20180703	22,2019-07-03 22:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_225959.avi,3586.570,14.0,Queen (32),broodmanipulate,,STATE,52.803,56.255,3.452,,
nest	QA05	20180703	22,2019-07-03 22:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_225959.avi,3586.570,14.0,Queen (32),broodmanipulate,,STATE,62.129,300.755,238.626,,
nest	QA05	20180705	7,2018-07-05 07:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_070105.avi,3591.640,14.0,Queen (32),feedsbrood,,POINT,63.002,63.002,NA,,
nest	QA05	20180703	18,2018-07-03 18:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_185953.avi,3593.070,14.0,Queen (32),broodmanipulate,,STATE,69.714,300.785,231.071,,
nest	QA05	20180710	12,2018-07-10 12:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_121722.avi,3585.640,14.0,Queen (32),broodmanipulate,,STATE,85.830,86.927,1.097,,
nest	QA05	20180710	12,2018-07-10 12:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_121722.avi,3585.640,14.0,Queen (32),broodmanipulate,,STATE,93.431,109.729,16.298,,
nest	QA05	20180704	16,2018-07-04 16:00:58,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_160037.avi,3590.430,14.0,Queen (32),feedsbrood,,POINT,106.902,106.902,NA,,
nest	QA05	20180703	14,2018-07-03 14:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_145931.avi,3598.860,14.0,Queen (32),broodmanipulate,,STATE,107.578,112.476,4.898,,
nest	QA05	20180703	13,2018-07-03 13:00:48,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_135929.avi,3585.860,14.0,Queen (32),broodmanipulate,,STATE,108.730,135.801,27.071,,
nest	QA05	20180704	9,2018-07-04 09:00:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_090021.avi,3595.360,14.0,Queen (32),incubate,,STATE,109.054,270.827,161.773,,
nest	QA05	20180710	12,2018-07-10 12:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_121722.avi,3585.640,14.0,Queen (32),broodmanipulate,,STATE,112.481,141.131,28.650,,
nest	QA05	20180703	14,2018-07-03 14:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_145931.avi,3598.860,14.0,Queen (32),broodmanipulate,,STATE,115.704,133.530,17.826,,
nest	QA05	20180705	7,2018-07-05 07:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_070105.avi,3591.640,14.0,Queen (32),feedsbrood,,POINT,129.888,129.888,NA,,
nest	QA05	20180703	14,2018-07-03 14:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_145931.avi,3598.860,14.0,Queen (32),incubate,,STATE,133.531,302.960,169.429,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,139.578,309.327,169.749,,
nest	QA05	20180703	13,2018-07-03 13:00:48,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_135929.avi,3585.860,14.0,Queen (32),incubate,,STATE,140.205,300.429,160.224,,
nest	QA05	20180711	9,2018-07-11 09:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180711_092126.avi,3242.640,14.0,Queen (32),broodmanipulate,,STATE,140.866,153.713,12.847,,
nest	QA05	20180705	19,2018-07-05 19:00:17,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_190125.avi,3589.000,14.0,Queen (32),broodmanipulate,,STATE,142.370,181.838,39.468,,
nest	QA05	20180711	9,2018-07-11 09:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180711_092126.avi,3242.640,14.0,Queen (32),incubate,,STATE,153.714,305.147,151.433,,
nest	QA05	20180710	12,2018-07-10 12:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_121722.avi,3585.640,14.0,Queen (32),broodmanipulate,,STATE,154.126,250.456,96.330,,
nest	QA05	20180705	19,2018-07-05 19:00:17,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_190125.avi,3589.000,14.0,Queen (32),incubate,,STATE,181.839,307.393,125.554,,
for	QA05	20180705	17,2018-07-05 17:00:59,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA05/05_forQA05_1_20180705_170110.avi,3599.320,25.0,Queen (32),nectarforaging,,STATE,192.204,229.657,37.453,,
for	QA05	20180705	17,2018-07-05 17:00:59,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA05/05_forQA05_1_20180705_170110.avi,3599.320,25.0,Queen (32),other,,STATE,199.004,261.532,62.528,,
nest	QA05	20180705	7,2018-07-05 07:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_070105.avi,3591.640,14.0,Queen (32),broodmanipulate,,STATE,199.677,229.602,29.925,,
nest	QA05	20180704	16,2018-07-04 16:00:58,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_160037.avi,3590.430,14.0,Queen (32),feedsbrood,,POINT,207.254,207.254,NA,,
nest	QA05	20180705	7,2018-07-05 07:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_070105.avi,3591.640,14.0,Queen (32),incubate,,STATE,229.603,305.580,75.977,,
nest	QA05	20180710	12,2018-07-10 12:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_121722.avi,3585.640,14.0,Queen (32),incubate,,STATE,253.154,306.899,53.745,,
nest	QA05	20180711	2,2018-07-11 02:00:15,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180711_022024.avi,3340.710,14.0,Queen (32),broodmanipulate,,STATE,265.096,300.396,35.300,,
nest	QA05	20180704	9,2018-07-04 09:00:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_090021.avi,3595.360,14.0,Queen (32),broodmanipulate,,STATE,270.828,303.205,32.377,,
nest	QA05	20180710	9,2019-07-10 09:00:28,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_091709.avi,3590.570,14.0,Queen (32),broodmanipulate,,STATE,271.429,300.429,29.000,,
nest	QA05	20180703	18,2018-07-03 18:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_185953.avi,3593.070,14.0,Queen (32),feedsbrood,,POINT,289.805,289.805,NA,,
nest	QA05	20180704	11,2018-07-04 11:00:51,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_110025.avi,3587.000,14.0,Queen (32),end,,POINT,300.214,300.214,NA,,
nest	QA05	20180705	12,2018-07-05 12:00:32,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_120112.avi,3593.790,14.0,Queen (32),end,,POINT,300.357,300.357,NA,,
nest	QA05	20180705	17,2018-07-05 17:00:47,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_170122.avi,3594.140,14.0,Queen (32),end,,POINT,300.429,300.429,NA,,
nest	QA05	20180703	13,2018-07-03 13:00:48,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_135929.avi,3585.860,14.0,Queen (32),end,,POINT,300.430,300.430,NA,,
nest	QA05	20180703	22,2019-07-03 22:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_225959.avi,3586.570,14.0,Queen (32),end,,POINT,300.756,300.756,NA,,
nest	QA05	20180703	18,2018-07-03 18:00:39,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_185953.avi,3593.070,14.0,Queen (32),end,,POINT,300.786,300.786,NA,,
nest	QA05	20180711	2,2018-07-11 02:00:15,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180711_022024.avi,3340.710,14.0,Queen (32),end,,POINT,300.920,300.920,NA,,
nest	QA05	20180704	16,2018-07-04 16:00:58,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_160037.avi,3590.430,14.0,No focal subject,end,,POINT,301.482,301.482,NA,,
nest	QA05	20180710	9,2019-07-10 09:00:28,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_091709.avi,3590.570,14.0,Queen (32),end,,POINT,301.714,301.714,NA,,
nest	QA05	20180703	14,2018-07-03 14:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180703_145931.avi,3598.860,14.0,Queen (32),end,,POINT,302.961,302.961,NA,,
nest	QA05	20180704	9,2018-07-04 09:00:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180704_090021.avi,3595.360,14.0,Queen (32),end,,POINT,303.206,303.206,NA,,
nest	QA05	20180711	9,2018-07-11 09:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180711_092126.avi,3242.640,14.0,Queen (32),end,,POINT,305.148,305.148,NA,,
nest	QA05	20180705	7,2018-07-05 07:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_070105.avi,3591.640,14.0,Queen (32),end,,POINT,305.581,305.581,NA,,
nest	QA05	20180710	12,2018-07-10 12:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180710_121722.avi,3585.640,14.0,Queen (32),end,,POINT,306.900,306.900,NA,,
nest	QA05	20180705	19,2018-07-05 19:00:17,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_nestQA05_1_20180705_190125.avi,3589.000,14.0,Queen (32),end,,POINT,307.394,307.394,NA,,
for	QA05	20180705	17,2018-07-05 17:00:59,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA05/05_forQA05_1_20180705_170110.avi,3599.320,25.0,Queen (32),nectarforaging,,STATE,313.550,313.551,0.001,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,330.593,404.524,73.931,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,427.322,432.071,4.749,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,475.768,522.721,46.953,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,572.978,622.259,49.281,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,644.034,668.658,24.624,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,709.886,721.011,11.125,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,760.606,783.708,23.102,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),nectarforaging,,STATE,1142.981,1149.778,6.797,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),pollenforaging,,STATE,1171.356,1179.826,8.470,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),pollenforaging,,STATE,1214.502,1221.780,7.278,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,1243.957,1253.353,9.396,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),pollenforaging,,STATE,1264.331,1310.353,46.022,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,1267.427,1295.527,28.100,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),pollenforaging,,STATE,1316.567,1346.932,30.365,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),nectarforaging,,STATE,1347.702,1378.331,30.629,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,1372.582,1589.832,217.250,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),pollenforaging,,STATE,1414.626,1422.050,7.424,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),nectarforaging,,STATE,1468.402,1507.626,39.224,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),nectarforaging,,STATE,1538.152,1670.731,132.579,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),pollenforaging,,STATE,1692.828,1706.426,13.598,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),nectarforaging,,STATE,1744.426,1760.853,16.427,,
for	QA05	20180710	18,2018-07-10 18:00:07,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_181803.avi,3102.000,25.0,Queen (32),nectarforaging,,STATE,1745.307,1938.182,192.875,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),pollenforaging,,STATE,1782.356,1813.751,31.395,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),pollenforaging,,STATE,1918.503,1938.680,20.177,,
for	QA05	20180710	9,2018-07-10 09:00:41,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA05/05_forQA05_1_20180710_091649.avi,3600.480,25.0,Queen (32),nectarforaging,,STATE,2032.577,2328.956,296.379,,
