Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QT02	20180628	14,2018-06-28 14:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_143630.avi,2808.640,25.0,Queen (85),broodmanipulate,,STATE,47.582,56.377,8.795,,
nest	QT02	20180628	22,2018-06-28 22:00:59,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_223750.avi,2964.680,25.0,Queen (85),broodmanipulate,,STATE,47.960,63.200,15.240,,
nest	QT02	20180704	15,2018-07-04 15:00:02,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_150432.avi,3394.240,25.0,Queen (85),broodmanipulate,,STATE,50.520,65.760,15.240,,
nest	QT02	20180704	18,2018-07-04 18:00:45,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_180439.avi,3317.160,25.0,Worker 3 (11),feedsbrood,,POINT,53.231,53.231,NA,,
nest	QT02	20180629	6,2018-06-29 06:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_063814.avi,2833.400,25.0,Worker 6 (51),feedsbrood,,POINT,56.609,56.609,NA,,
nest	QT02	20180629	16,2018-06-29 16:00:00,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_163925.avi,3473.680,25.0,Queen (85),feedsbrood,,POINT,62.454,62.454,NA,,
nest	QT02	20180705	2,2018-07-05 02:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180705_020540.avi,3259.800,25.0,Queen (85),incubate,,STATE,64.456,302.750,238.294,,
nest	QT02	20180705	8,2018-07-05 08:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180705_080559.avi,3162.640,25.0,Queen (85),feedsbrood,,POINT,70.301,70.301,NA,,
nest	QT02	20180706	11,2018-07-06 11:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180706_112128.avi,1474.240,25.0,Queen (85),broodmanipulate,,STATE,72.824,89.377,16.553,,
nest	QT02	20180630	13,2018-06-30 13:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180630_134145.avi,3237.920,25.0,Worker 6 (51),feedsbrood,,POINT,74.268,74.268,NA,,
nest	QT02	20180629	20,2018-06-29 20:00:31,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_203943.avi,3382.880,25.0,Worker 3 (11),feedsbrood,,POINT,79.389,79.389,NA,,
for	QT02	20180629	8,2018-06-29 08:00:18,G:/My Drive/AllRounds/QT/QT02/05_forQT02_1_20180629_083539.avi,3041.200,25.0,Queen (85),nectarforaging,,STATE,80.045,84.121,4.076,,
nest	QT02	20180629	23,2018-06-29 23:00:46,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_234010.avi,3326.880,25.0,Queen (85),feedsbrood,,POINT,80.120,80.120,NA,,
nest	QT02	20180630	13,2018-06-30 13:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180630_134145.avi,3237.920,25.0,Queen (85),incubate,,STATE,81.002,306.457,225.455,,
nest	QT02	20180629	4,2018-06-29 04:00:32,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_043812.avi,2800.480,25.0,Worker 3 (11),feedsbrood,,POINT,82.005,82.005,NA,,
nest	QT02	20180628	22,2018-06-28 22:00:59,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_223750.avi,2964.680,25.0,Queen (85),broodmanipulate,,STATE,82.680,90.400,7.720,,
nest	QT02	20180704	1,2018-07-04 01:00:43,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_010334.avi,3249.800,25.0,Queen (85),broodmanipulate,,STATE,96.600,118.800,22.200,,
nest	QT02	20180706	11,2018-07-06 11:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180706_112128.avi,1474.240,25.0,Queen (85),broodmanipulate,,STATE,99.648,121.648,22.000,,
nest	QT02	20180628	22,2018-06-28 22:00:59,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_223750.avi,2964.680,25.0,Queen (85),broodmanipulate,,STATE,100.400,112.400,12.000,,
for	QT02	20180629	6,2018-06-29 06:00:04,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_forQT02_1_20180629_063523.avi,2851.640,25.0,Queen (85),pollenforaging,,STATE,102.152,145.850,43.698,,
nest	QT02	20180706	11,2018-07-06 11:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180706_112128.avi,1474.240,25.0,Worker 4 (29),feedsbrood,,POINT,109.601,109.601,NA,,
nest	QT02	20180629	20,2018-06-29 20:00:31,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_203943.avi,3382.880,25.0,Worker 6 (51),feedsbrood,,POINT,113.015,113.015,NA,,
for	QT02	20180629	8,2018-06-29 08:00:18,G:/My Drive/AllRounds/QT/QT02/05_forQT02_1_20180629_083539.avi,3041.200,25.0,Queen (85),pollenforaging,,STATE,113.197,127.472,14.275,,
nest	QT02	20180705	4,2018-07-05 04:00:12,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180705_040548.avi,3234.120,25.0,Queen (85),broodmanipulate,,STATE,113.760,154.680,40.920,,
nest	QT02	20180629	6,2018-06-29 06:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_063814.avi,2833.400,25.0,Worker 6 (51),feedsbrood,,POINT,113.782,113.782,NA,,
nest	QT02	20180628	22,2018-06-28 22:00:59,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_223750.avi,2964.680,25.0,Queen (85),broodmanipulate,,STATE,116.400,123.599,7.199,,
nest	QT02	20180705	8,2018-07-05 08:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180705_080559.avi,3162.640,25.0,Queen (85),feedsbrood,,POINT,119.902,119.902,NA,,
nest	QT02	20180706	11,2018-07-06 11:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180706_112128.avi,1474.240,25.0,Queen (85),incubate,,STATE,121.649,315.416,193.767,,
nest	QT02	20180629	20,2018-06-29 20:00:31,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_203943.avi,3382.880,25.0,Queen (85),broodmanipulate,,STATE,122.226,127.155,4.929,,
nest	QT02	20180628	22,2018-06-28 22:00:59,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_223750.avi,2964.680,25.0,Queen (85),incubate,,STATE,123.600,302.079,178.479,,
nest	QT02	20180628	14,2018-06-28 14:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_143630.avi,2808.640,25.0,Queen (85),broodmanipulate,,STATE,128.260,129.292,1.032,,
nest	QT02	20180629	20,2018-06-29 20:00:31,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_203943.avi,3382.880,25.0,Queen (85),broodmanipulate,,STATE,129.855,148.204,18.349,,
nest	QT02	20180628	14,2018-06-28 14:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_143630.avi,2808.640,25.0,Queen (85),broodmanipulate,,STATE,132.411,164.690,32.279,,
nest	QT02	20180704	1,2018-07-04 01:00:43,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_010334.avi,3249.800,25.0,Queen (85),broodmanipulate,,STATE,139.800,149.680,9.880,,
nest	QT02	20180704	15,2018-07-04 15:00:02,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_150432.avi,3394.240,25.0,Worker 3 (11),feedsbrood,,POINT,147.005,147.005,NA,,
nest	QT02	20180629	20,2018-06-29 20:00:31,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_203943.avi,3382.880,25.0,Queen (85),incubate,,STATE,148.205,273.930,125.725,,
nest	QT02	20180704	0,2018-07-04 00:00:50,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_000315.avi,3125.960,25.0,Queen (85),broodmanipulate,,STATE,155.720,166.199,10.479,,
nest	QT02	20180704	1,2018-07-04 01:00:43,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_010334.avi,3249.800,25.0,Queen (85),broodmanipulate,,STATE,161.160,292.800,131.640,,
nest	QT02	20180628	14,2018-06-28 14:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180628_143630.avi,2808.640,25.0,Queen (85),incubate,,STATE,164.691,305.012,140.321,,
nest	QT02	20180705	4,2018-07-05 04:00:12,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180705_040548.avi,3234.120,25.0,Queen (85),incubate,,STATE,164.760,237.319,72.559,,
nest	QT02	20180629	6,2018-06-29 06:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_063814.avi,2833.400,25.0,Worker 6 (51),feedsbrood,,POINT,165.963,165.963,NA,,
nest	QT02	20180704	0,2018-07-04 00:00:50,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_000315.avi,3125.960,25.0,Queen (85),incubate,,STATE,166.200,300.759,134.559,,
nest	QT02	20180629	23,2018-06-29 23:00:46,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_234010.avi,3326.880,25.0,Queen (85),feedsbrood,,POINT,167.920,167.920,NA,,
nest	QT02	20180629	8,2018-06-29 08:00:09,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_083821.avi,2994.000,25.0,Worker 3 (11),feedsbrood,,POINT,172.505,172.505,NA,,
for	QT02	20180629	8,2018-06-29 08:00:18,G:/My Drive/AllRounds/QT/QT02/05_forQT02_1_20180629_083539.avi,3041.200,25.0,Queen (85),pollenforaging,,STATE,175.171,186.596,11.425,,
nest	QT02	20180629	16,2018-06-29 16:00:00,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_163925.avi,3473.680,25.0,Queen (85),broodmanipulate,,STATE,186.879,213.855,26.976,,
nest	QT02	20180705	8,2018-07-05 08:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180705_080559.avi,3162.640,25.0,Queen (85),broodmanipulate,,STATE,196.828,200.580,3.752,,
nest	QT02	20180705	8,2018-07-05 08:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180705_080559.avi,3162.640,25.0,Queen (85),incubate,,STATE,200.581,228.918,28.337,,
nest	QT02	20180706	11,2018-07-06 11:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180706_112128.avi,1474.240,25.0,Worker 6 (51),feedsbrood,,POINT,203.902,203.902,NA,,
nest	QT02	20180704	15,2018-07-04 15:00:02,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180704_150432.avi,3394.240,25.0,Worker 6 (51),feedsbrood,,POINT,209.955,209.955,NA,,
nest	QT02	20180629	4,2018-06-29 04:00:32,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT02/05_nestQT02_1_20180629_043812.avi,2800.480,25.0,Worker 6 (51),feedsbrood,,POINT,214.578,214.578,NA,,
