Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA11	20181113	4,2018-11-13 04:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_040357.avi,1273.400,25.0,Queen (97),broodmanipulate,,STATE,15.152,64.327,49.175,,
for	QA11	20181114	23,2018-11-14 23:00:39,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_235409.avi,1287.210,14.0,Queen (97),nectarforaging,,STATE,19.952,111.975,92.023,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),incubate,,STATE,23.826,81.518,57.692,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),incubate,,STATE,26.026,32.251,6.225,,
nest	QA11	20181118	19,2018-11-18 19:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_192717.avi,812.400,25.0,Queen (97),broodmanipulate,,STATE,27.104,55.503,28.399,,
nest	QA11	20181118	22,2018-11-18 22:00:09,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_222759.avi,995.640,25.0,Queen (97),incubate,,STATE,32.177,308.657,276.480,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),broodmanipulate,,STATE,34.425,37.125,2.700,,
nest	QA11	20181114	0,2018-11-14 00:00:36,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_001117.avi,1057.640,25.0,Queen (97),incubate,,STATE,35.720,63.520,27.800,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),broodmanipulate,,STATE,39.804,43.055,3.251,,
for	QA11	20181113	23,2018-11-13 23:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181113_230941.avi,1174.430,14.0,Queen (97),nectarforaging,,STATE,44.079,54.729,10.650,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),broodmanipulate,,STATE,45.776,46.853,1.077,,
nest	QA11	20181114	4,2018-11-14 04:00:23,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_041211.avi,1144.240,25.0,Queen (97),incubate,,STATE,46.520,94.039,47.519,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),incubate,,STATE,50.101,180.456,130.355,,
nest	QA11	20181118	19,2018-11-18 19:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_192717.avi,812.400,25.0,Queen (97),incubate,,STATE,55.504,142.884,87.380,,
nest	QA11	20181118	13,2018-11-18 13:00:20,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_132542.avi,1097.680,25.0,Queen (97),incubate,,STATE,64.056,227.335,163.279,,
for	QA11	20181113	23,2018-11-13 23:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181113_230941.avi,1174.430,14.0,Queen (97),nectarforaging,,STATE,71.174,152.663,81.489,,
nest	QA11	20181114	0,2018-11-14 00:00:36,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_001117.avi,1057.640,25.0,Queen (97),broodmanipulate,,STATE,72.240,81.320,9.080,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),broodmanipulate,,STATE,76.307,107.860,31.553,,
nest	QA11	20181113	4,2018-11-13 04:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_040357.avi,1273.400,25.0,Queen (97),broodmanipulate,,STATE,80.576,82.180,1.604,,
nest	QA11	20181114	0,2018-11-14 00:00:36,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_001117.avi,1057.640,25.0,Queen (97),incubate,,STATE,82.200,134.080,51.880,,
nest	QA11	20181113	4,2018-11-13 04:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_040357.avi,1273.400,25.0,Queen (97),broodmanipulate,,STATE,83.275,86.528,3.253,,
nest	QA11	20181119	21,2018-11-19 21:00:54,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_210923.avi,1715.440,25.0,Queen (97),incubate,,STATE,84.877,188.694,103.817,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),broodmanipulate,,STATE,85.296,103.166,17.870,,
nest	QA11	20181118	2,2018-11-18 02:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_022301.avi,947.480,25.0,Queen (97),incubate,,STATE,86.560,125.760,39.200,,
nest	QA11	20181113	4,2018-11-13 04:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_040357.avi,1273.400,25.0,Queen (97),incubate,,STATE,89.780,217.263,127.483,,
nest	QA11	20181119	3,2018-11-19 03:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_032902.avi,987.120,25.0,Queen (97),broodmanipulate,,STATE,91.622,110.176,18.554,,
nest	QA11	20181114	17,2018-11-14 17:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_175001.avi,1238.880,25.0,Queen (97),broodmanipulate,,STATE,92.901,155.205,62.304,,
nest	QA11	20181114	4,2018-11-14 04:00:23,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_041211.avi,1144.240,25.0,Queen (97),broodmanipulate,,STATE,94.040,102.040,8.000,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),broodmanipulate,,STATE,104.791,111.845,7.054,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),incubate,,STATE,107.861,167.673,59.812,,
nest	QA11	20181112	23,2018-11-12 23:00:08,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181112_230821.avi,1538.880,25.0,Queen (97),broodmanipulate,,STATE,109.920,150.680,40.760,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),incubate,,STATE,111.846,156.677,44.831,,
nest	QA11	20181119	3,2018-11-19 03:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_032902.avi,987.120,25.0,Queen (97),incubate,,STATE,113.300,164.300,51.000,,
nest	QA11	20181114	4,2018-11-14 04:00:23,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_041211.avi,1144.240,25.0,Queen (97),broodmanipulate,,STATE,125.760,144.640,18.880,,
nest	QA11	20181118	2,2018-11-18 02:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_022301.avi,947.480,25.0,Queen (97),broodmanipulate,,STATE,126.920,214.840,87.920,,
nest	QA11	20181113	23,2018-11-13 23:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_231103.avi,996.080,25.0,Queen (97),broodmanipulate,,STATE,128.400,136.640,8.240,,
nest	QA11	20181113	23,2018-11-13 23:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_231103.avi,996.080,25.0,Queen (97),broodmanipulate,,STATE,142.680,146.720,4.040,,
nest	QA11	20181114	0,2018-11-14 00:00:36,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_001117.avi,1057.640,25.0,Queen (97),broodmanipulate,,STATE,143.120,147.080,3.960,,
nest	QA11	20181112	23,2018-11-12 23:00:08,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181112_230821.avi,1538.880,25.0,Queen (97),incubate,,STATE,150.960,255.320,104.360,,
nest	QA11	20181114	4,2018-11-14 04:00:23,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_041211.avi,1144.240,25.0,Queen (97),broodmanipulate,,STATE,152.400,160.999,8.599,,
nest	QA11	20181114	17,2018-11-14 17:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_175001.avi,1238.880,25.0,Queen (97),incubate,,STATE,155.206,231.622,76.416,,
nest	QA11	20181114	4,2018-11-14 04:00:23,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_041211.avi,1144.240,25.0,Queen (97),incubate,,STATE,161.000,246.200,85.200,,
nest	QA11	20181119	3,2018-11-19 03:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_032902.avi,987.120,25.0,Queen (97),broodmanipulate,,STATE,165.846,224.976,59.130,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),broodmanipulate,,STATE,167.674,194.922,27.248,,
nest	QA11	20181118	19,2018-11-18 19:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_192717.avi,812.400,25.0,Queen (97),broodmanipulate,,STATE,182.760,188.986,6.226,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),broodmanipulate,,STATE,188.060,274.160,86.100,,
for	QA11	20181113	23,2018-11-13 23:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181113_230941.avi,1174.430,14.0,Queen (97),nectarforaging,,STATE,190.459,397.687,207.228,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),incubate,,STATE,194.923,197.775,2.852,,
nest	QA11	20181114	23,2018-11-14 23:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_235112.avi,1097.360,25.0,Queen (97),incubate,,STATE,198.023,204.725,6.702,,
nest	QA11	20181118	19,2018-11-18 19:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_192717.avi,812.400,25.0,Queen (97),broodmanipulate,,STATE,201.936,214.971,13.035,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),broodmanipulate,,STATE,207.424,226.647,19.223,,
nest	QA11	20181114	23,2018-11-14 23:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_235112.avi,1097.360,25.0,Queen (97),broodmanipulate,,STATE,211.899,216.046,4.147,,
nest	QA11	20181114	23,2018-11-14 23:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_235112.avi,1097.360,25.0,Queen (97),incubate,,STATE,216.047,253.806,37.759,,
nest	QA11	20181118	2,2018-11-18 02:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_022301.avi,947.480,25.0,Queen (97),broodmanipulate,,STATE,218.040,239.400,21.360,,
nest	QA11	20181119	3,2018-11-19 03:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_032902.avi,987.120,25.0,Queen (97),incubate,,STATE,224.977,289.224,64.247,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),incubate,,STATE,226.648,229.521,2.873,,
nest	QA11	20181118	13,2018-11-18 13:00:20,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_132542.avi,1097.680,25.0,Queen (97),broodmanipulate,,STATE,227.336,233.285,5.949,,
nest	QA11	20181119	21,2018-11-19 21:00:54,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_210923.avi,1715.440,25.0,Queen (97),broodmanipulate,,STATE,229.344,235.769,6.425,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),broodmanipulate,,STATE,229.522,234.600,5.078,,
nest	QA11	20181114	17,2018-11-14 17:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_175001.avi,1238.880,25.0,Queen (97),broodmanipulate,,STATE,233.241,247.794,14.553,,
nest	QA11	20181118	13,2018-11-18 13:00:20,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_132542.avi,1097.680,25.0,Queen (97),incubate,,STATE,233.286,237.558,4.272,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),incubate,,STATE,234.601,303.826,69.225,,
for	QA11	20181114	23,2018-11-14 23:00:39,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_235409.avi,1287.210,14.0,Queen (97),nectarforaging,,STATE,235.190,319.475,84.285,,
nest	QA11	20181113	4,2018-11-13 04:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_040357.avi,1273.400,25.0,Queen (97),broodmanipulate,,STATE,236.189,263.163,26.974,,
nest	QA11	20181118	13,2018-11-18 13:00:20,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_132542.avi,1097.680,25.0,Queen (97),broodmanipulate,,STATE,238.662,244.009,5.347,,
nest	QA11	20181118	2,2018-11-18 02:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_022301.avi,947.480,25.0,Queen (97),incubate,,STATE,240.080,300.319,60.239,,
nest	QA11	20181118	13,2018-11-18 13:00:20,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_132542.avi,1097.680,25.0,Queen (97),broodmanipulate,,STATE,246.161,257.536,11.375,,
nest	QA11	20181114	17,2018-11-14 17:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_175001.avi,1238.880,25.0,Queen (97),incubate,,STATE,247.795,304.488,56.693,,
nest	QA11	20181114	0,2018-11-14 00:00:36,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_001117.avi,1057.640,25.0,Queen (97),broodmanipulate,,STATE,250.280,251.280,1.000,,
nest	QA11	20181114	0,2018-11-14 00:00:36,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_001117.avi,1057.640,25.0,Queen (97),incubate,,STATE,252.240,300.039,47.799,,
nest	QA11	20181114	4,2018-11-14 04:00:23,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_041211.avi,1144.240,25.0,Queen (97),broodmanipulate,,STATE,254.400,300.719,46.319,,
nest	QA11	20181118	13,2018-11-18 13:00:20,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_132542.avi,1097.680,25.0,Queen (97),incubate,,STATE,257.537,306.368,48.831,,
